LATITUDE,LONGITUDE,DATE
40.4422,-107.7442,2003-07-15
40.8794,-108.9221,2003-07-18
40.4352,-108.2834,2003-07-18
39.9547,-108.4898,2003-07-18
39.9547,-108.4898,2003-07-21
40.4805,-108.3968,2003-07-22
40.2822,-107.7637,2003-07-23
39.8022,-108.1998,2003-07-23
40.1183,-108.7337,2003-07-23
39.9108,-108.3768,2003-07-25
39.7033,-108.7848,2003-07-26
40.6761,-108.6201,2003-07-27
39.775,-108.3976,2003-07-29
40.7425,-108.7084,2003-08-05
40.093,-108.5145,2003-08-06
40.1555,-108.7348,2003-08-13
40.3286,-108.4276,2003-08-13
40.6847,-107.8187,2003-08-13
40.5694,-108.0795,2003-08-14
40.2258,-108.324,2003-08-15
40.1964,-108.6832,2003-08-21
39.7861,-108.8334,2003-08-22
40.1872,-109.0076,2003-08-28
40.5214,-107.7578,2003-10-24
40.243,-108.6132,2004-06-02
40.4075,-108.3898,2004-06-05
39.9508,-108.189,2004-06-06
40.5452,-108.4023,2004-06-06
40.2597,-107.4151,2004-06-14
40.2505,-108.4173,2004-06-23
39.9072,-108.4404,2004-07-02
39.7083,-108.8632,2004-07-06
40.3836,-108.4895,2004-07-07
40.0747,-108.2384,2004-07-08
40.6358,-107.949,2004-07-13
40.2714,-108.6907,2004-07-13
40.5758,-107.992,2004-07-13
40.1422,-108.1287,2004-07-13
40.4161,-108.6343,2004-07-14
40.5689,-108.3254,2004-07-14
40.0383,-108.1131,2004-07-24
40.3272,-108.7232,2004-07-29
40.5025,-107.9337,2004-07-31
40.3591,-108.5084,2004-08-06
40.9983,-106.5078,2004-08-08
40.5661,-108.8718,2004-08-16
40.1616,-108.6432,2004-08-28
40.3847,-108.3581,2004-09-03
39.7347,-108.3573,2005-04-18
40.4414,-108.5348,2005-06-28
40.188,-108.6026,2005-07-02
40.2314,-108.6268,2005-07-02
40.2222,-108.262,2005-07-02
40.6016,-108.5226,2005-07-04
40.8025,-109.0051,2005-07-05
39.8555,-108.1942,2005-07-05
40.9364,-107.6178,2005-07-06
40.0461,-108.1062,2005-07-07
40.0691,-108.8109,2005-07-20
40.1225,-108.0515,2005-07-20
40.1241,-108.0967,2005-07-21
40.0705,-108.7737,2005-07-24
40.613,-108.5987,2005-07-28
40.2055,-108.9968,2005-07-31
40.4594,-108.1297,2005-08-02
39.7825,-108.3429,2005-08-02
40.2397,-108.7987,2005-08-05
40.2216,-108.7596,2005-08-08
40.0783,-108.2676,2005-08-27
40.2716,-107.7826,2005-08-28
40.1564,-109.0087,2005-09-04
39.968,-108.1254,2006-04-27
40.7828,-107.5408,2006-04-29
40.2019,-108.7717,2006-05-19
40.0325,-108.195,2006-05-21
40.185,-108.96,2006-05-22
40.6981,-108.6281,2006-06-07
40.3431,-108.605,2006-06-07
40.1861,-108.6503,2006-06-10
40.2736,-108.9306,2006-06-11
39.8583,-109.0483,2006-06-12
40.6244,-108.7647,2006-06-13
40.6917,-108.6575,2006-06-14
39.6828,-108.7969,2006-06-18
40.0728,-108.7906,2006-06-19
40.3783,-107.6069,2006-06-21
40.9439,-107.6214,2006-06-26
40.1167,-107.9769,2006-06-27
40.4544,-108.3128,2006-06-28
40.6305,-108.9983,2006-06-30
40.1397,-108.1372,2006-07-01
40.1581,-108.3497,2006-07-03
40.1805,-108.4875,2006-07-03
40.5869,-108.2297,2006-07-12
40.8425,-107.7456,2006-07-13
39.9172,-108.905,2006-07-16
40.2083,-108.24,2006-07-18
40.1339,-108.7167,2006-07-18
40.4306,-108.9906,2006-07-20
40.645,-107.9556,2006-07-21
40.7528,-108.9061,2006-07-24
40.4572,-108.1711,2006-07-24
40.9822,-107.5542,2006-07-26
40.4131,-108.4253,2006-07-26
40.8603,-108.8997,2006-07-26
39.6947,-108.2158,2006-07-29
40.3553,-108.7497,2006-07-30
40.3867,-108.7992,2006-07-30
40.7033,-107.7214,2006-08-05
40.3181,-108.355,2006-08-06
40.2006,-109.0536,2006-08-06
40.27,-108.6217,2006-08-14
40.6844,-108.9497,2006-08-16
40.1464,-108.6167,2006-08-20
40.5942,-106.4989,2006-08-21
40.5067,-108.0936,2006-08-22
40.9461,-107.3783,2006-08-22
40.2217,-108.4525,2006-08-29
40.0595,-107.6948,2006-09-01
40.1253,-105.9936,2007-04-02
40.0761,-108.7445,2007-06-21
40.3627,-108.6123,2007-06-22
40.038,-107.9892,2007-07-04
39.7916,-108.6134,2007-07-05
40.3114,-108.2212,2007-07-05
40.30492,-108.21535,2007-07-05
40.833,-108.2651,2007-07-07
40.4208,-107.9731,2007-07-07
40.8336,-108.2631,2007-07-09
40.658,-108.6337,2007-07-12
40.6661,-108.7351,2007-07-12
40.0983,-108.6129,2007-07-13
40.6886,-108.7771,2007-07-14
40.5491,-107.6984,2007-07-19
40.6275,-108.4586,2007-07-20
39.9605,-108.2256,2007-07-22
40.0772,-108.2615,2007-07-24
40.4302,-107.8098,2007-07-25
40.6683,-107.844,2007-08-02
40.7102,-107.8531,2007-08-02
40.5786,-108.7064,2007-08-12
40.8817,-107.5892,2007-08-13
40.4242,-107.9772,2007-08-15
39.8728,-108.4711,2007-08-16
40.9225,-107.5156,2007-08-22
40.5502,-108.0768,2007-08-22
40.4789,-108.197,2007-08-22
39.9761,-108.542,2007-09-04
40.53,-107.8673,2008-06-22
40.2441,-108.2523,2008-06-26
40.1764,-108.2089,2008-06-28
40.1556,-108.5367,2008-07-01
39.8644,-108.39,2008-07-01
40.693,-108.0926,2008-07-06
39.8814,-108.2451,2008-07-15
40.09975,-108.84394,2008-07-18
40.48175,-108.18873,2008-07-19
40.6125,-108.5187,2008-07-22
40.7133,-108.6523,2008-07-22
40.6033,-108.5007,2008-07-22
40.8961,-108.9707,2008-07-23
40.0958,-108.169,2008-07-26
40.3844,-107.8004,2008-07-29
40.6805,-108.6648,2008-07-29
40.1014,-108.8532,2008-08-01
40.1333,-108.7073,2008-08-01
40.7172,-108.5754,2008-08-02
40.1736,-109.004,2008-08-03
40.13222,-109.0332,2008-08-05
40.6391,-108.7071,2008-08-09
40.653,-107.6006,2008-08-22
40.6039,-108.4815,2008-08-24
40.7861,-107.9967,2008-08-24
40.6727,-107.9137,2008-08-24
40.078,-108.2779,2008-08-25
40.1136,-108.0329,2008-08-25
40.1755,-108.259,2008-08-26
39.9466,-108.459,2008-09-27
40.7539,-107.6681,2008-10-01
40.6889,-106.1692,2008-10-28
40.0464,-107.8739,2008-10-31
40.0331,-108.2608,2008-11-18
39.9644,-107.6497,2009-03-20
40.0356,-107.5278,2009-04-21
40.0217,-108.0686,2009-05-13
40.0086,-108.2078,2009-05-14
40.47594,-108.0837,2009-07-11
39.9461,-108.1648,2009-07-11
40.0994,-108.4484,2009-07-13
40.3689,-107.7609,2009-07-14
40.373,-107.7542,2009-07-14
40.2191,-108.3381,2009-07-15
40.1136,-108.3209,2009-07-18
39.9805,-108.4384,2009-07-19
40.46752,-108.10797,2009-07-19
40.3972,-108.1337,2009-07-19
39.9639,-108.4318,2009-07-20
40.8783,-107.5403,2009-07-27
40.0241,-108.5979,2009-07-28
40.3983,-108.3143,2009-07-31
40.51705,-108.46579,2009-07-31
40.443,-108.3318,2009-08-02
40.5361,-108.5307,2009-08-03
40.6683,-108.584,2009-08-07
40.1052,-108.1084,2009-08-07
40.7836,-108.4023,2009-08-14
39.9755,-108.7757,2009-08-16
40.0802,-108.119,2009-08-17
40.1055,-107.964,2009-08-19
39.9005,-107.9581,2009-08-21
40.628,-107.6356,2009-08-24
40.8611,-107.629,2009-08-30
40.5111,-107.6478,2009-09-02
40.3711,-107.5401,2009-09-04
40.4452,-108.1348,2009-11-03
39.6333,-106.795,2000-03-27
38.7622,-108.8,2000-04-06
38.7622,-108.745,2000-04-06
39.6583,-107.7767,2000-04-07
39.6055,-106.7173,2000-04-08
39.8183,-107.0014,2000-04-09
39.4833,-107.6678,2000-04-12
39.6333,-106.9506,2000-04-13
39.3853,-106.8147,2000-04-28
39.9,-106.8673,2000-05-03
39.4853,-107.5019,2000-05-04
39.52,-107.1703,2000-05-11
39.6458,-106.598,2000-05-16
39.45,-107.2506,2000-05-16
39.2833,-108.434,2000-05-31
39.3858,-107.2842,2000-06-06
39.3333,-108.5673,2000-06-10
39.3558,-108.1797,2000-06-12
39.4833,-107.9006,2000-06-15
39.8069,-106.8173,2000-06-16
39.0889,-109.0423,2000-06-22
38.5667,-108.984,2000-07-03
39.4333,-108.9173,2000-07-11
39.4833,-108.8312,2000-07-18
39.5264,-107.7611,2000-07-19
39.4553,-107.5862,2000-07-24
39.7,-106.835,2000-07-28
39.3983,-107.0836,2000-08-02
39.7897,-107.0673,2000-08-10
39.3505,-108.6873,2000-08-15
39.5639,-107.3006,2000-08-15
39.8194,-106.7506,2000-08-16
39.05,-108.9784,2000-08-22
39.1597,-108.2673,2000-08-23
39.45,-107.4339,2000-09-09
39.4675,-108.4593,2000-09-13
39.4028,-107.3951,2000-09-15
39.6,-107.7228,2000-10-02
39.1739,-108.9507,2001-06-01
38.4833,-108.9923,2001-06-09
39.2486,-107.9426,2001-06-19
39.4103,-107.8533,2001-07-01
39.6333,-107.884,2001-07-02
39.7833,-106.8173,2001-07-04
39.6611,-107.133,2001-07-05
39.05,-107.8173,2001-07-07
39.9461,-106.6308,2001-08-21
39.4103,-108.0973,2001-08-31
39.5136,-108.9715,2001-09-07
39.2761,-107.9973,2001-09-10
39.6389,-107.3923,2001-09-27
39.5833,-107.4248,2001-09-29
39.6333,-108.6479,2001-10-03
39.3308,-107.2075,2002-04-05
39.5333,-108.4023,2002-04-16
39.7003,-107.834,2002-04-18
39.3191,-108.5687,2002-04-30
38.6019,-108.8012,2002-05-19
38.5336,-108.9362,2002-05-20
39.3603,-108.1667,2002-05-22
39.3516,-108.3031,2002-05-28
39.6458,-106.5164,2002-06-08
39.7175,-106.6684,2002-06-08
39.4694,-108.907,2002-06-08
39.1822,-108.2814,2002-06-09
38.9339,-108.9507,2002-06-09
39.3141,-108.4459,2002-07-09
39.7853,-106.8362,2002-07-17
38.9758,-108.9829,2002-07-23
39.4528,-107.1128,2002-07-31
39.3008,-108.5506,2002-08-08
38.9658,-108.9968,2002-08-10
39.4397,-108.8809,2003-06-06
39.6914,-106.9056,2003-06-12
38.65,-109.0507,2003-06-16
38.5003,-108.8907,2003-06-24
39.5628,-108.4283,2003-07-08
39.3739,-107.2958,2003-07-08
39.6611,-107.0275,2003-07-11
39.5147,-108.4714,2003-07-15
38.8936,-108.8189,2003-07-16
38.5561,-109.0262,2003-07-17
39.3939,-108.113,2003-07-18
39.3475,-108.3204,2003-07-18
38.6817,-108.8801,2003-07-22
39.4097,-108.7409,2003-07-22
39.5183,-107.3175,2003-07-22
39.8239,-106.9442,2003-07-24
39.5739,-106.925,2003-07-24
39.6619,-107.0409,2003-07-25
39.3747,-108.4087,2003-07-28
39.3736,-108.075,2003-08-02
39.2447,-108.4834,2003-08-05
39.5314,-108.8404,2003-08-15
39.3891,-108.3529,2003-08-18
39.4311,-107.5026,2003-09-14
39.6408,-107.3867,2003-10-13
39.2186,-106.9725,2003-10-30
39.6583,-107.0339,2004-05-09
38.6814,-108.9019,2004-06-20
39.5433,-107.5569,2004-06-26
39.5619,-108.6951,2004-07-02
39.5725,-108.8626,2004-07-02
39.1194,-108.6005,2004-07-04
39.518,-107.8211,2004-07-08
39.5114,-107.8908,2004-07-09
39.4455,-109.0057,2004-07-15
39.3822,-108.1436,2004-07-17
39.5047,-108.8754,2004-07-28
39.5194,-107.1655,2004-08-09
39.3505,-108.5401,2004-08-16
39.3017,-106.9464,2004-08-16
39.0255,-108.3068,2004-08-16
39.6814,-107.0459,2004-09-03
39.2419,-108.3754,2004-09-03
39.1728,-108.948,2005-05-27
39.0161,-108.2922,2005-06-16
39.5711,-107.703,2005-06-17
39.2675,-108.7142,2005-06-19
39.0978,-109.0425,2005-06-26
39.3989,-108.9805,2005-06-28
39.4994,-107.8672,2005-06-30
39.1283,-108.4497,2005-07-02
39.1583,-108.3336,2005-07-04
39.5128,-107.6144,2005-07-04
39.1736,-108.5689,2005-07-05
39.2122,-108.6514,2005-07-07
39.1672,-108.5378,2005-07-07
38.9403,-108.4367,2005-07-07
39.5405,-107.7422,2005-07-10
39.2161,-108.2255,2005-07-13
39.4178,-107.1892,2005-07-14
39.3605,-108.1686,2005-07-15
39.4555,-108.0444,2005-07-16
39.5147,-107.9158,2005-07-16
39.15,-108.4083,2005-07-16
39.6025,-107.0028,2005-07-19
39.5858,-107.6275,2005-07-19
39.5133,-107.5583,2005-07-22
39.5694,-107.6069,2005-07-23
39.2264,-108.2061,2005-07-29
39.5555,-107.7611,2005-08-14
39.2011,-108.2839,2005-08-18
39.1539,-109.0011,2005-08-27
39.0617,-108.3064,2005-08-31
39.4522,-108.0572,2005-09-02
39.0167,-108.6775,2005-09-14
39.1867,-108.275,2005-09-14
39.2136,-108.2396,2005-09-16
39.5583,-107.3117,2005-09-26
39.0469,-108.5758,2006-04-23
39.2964,-108.8644,2006-06-05
39.6233,-107.8303,2006-06-06
38.8505,-108.5347,2006-06-11
38.8283,-108.613,2006-06-12
39.23,-109.0203,2006-06-14
39.635,-106.9172,2006-06-18
39.3586,-107.6968,2006-06-19
39.4083,-108.8122,2006-06-21
39.8819,-107.5878,2006-06-21
39.1711,-108.5719,2006-06-22
39.2189,-108.853,2006-06-22
39.11,-108.5047,2006-06-25
39.5922,-107.8278,2006-06-29
39.1886,-108.4972,2006-06-29
39.3886,-108.3911,2006-06-30
39.4189,-108.7514,2006-07-04
39.4444,-108.89,2006-07-04
39.4594,-107.8578,2006-07-05
39.37651,-108.10897,2006-07-15
39.3458,-108.8178,2006-07-17
39.5878,-107.6875,2006-07-19
39.6589,-107.7569,2006-07-22
39.4914,-107.8486,2006-07-24
39.6708,-108.0797,2006-07-24
39.178,-108.963,2006-07-26
39.2775,-108.3705,2006-08-26
39.4839,-107.8622,2006-08-31
38.943,-108.9897,2006-09-02
39.3303,-108.7494,2006-09-12
39.183,-108.5605,2006-09-14
39.1914,-108.5464,2006-09-14
39.2078,-108.5253,2006-09-14
39.2136,-108.5192,2006-09-14
39.2619,-106.8519,2007-05-09
38.5708,-109.0292,2007-05-14
39.1439,-109.0225,2007-05-19
39.1697,-108.5675,2007-05-28
39.1728,-108.5705,2007-06-02
39.2008,-108.5286,2007-06-02
39.1767,-108.568,2007-06-03
39.298,-108.2725,2007-06-04
39.1655,-108.3055,2007-06-06
39.1978,-108.5144,2007-06-09
39.1911,-108.2997,2007-06-17
39.4603,-107.9639,2007-06-17
39.575,-107.4736,2007-06-18
39.5136,-107.6328,2007-06-19
39.2144,-108.9592,2007-06-19
39.173,-108.1292,2007-06-21
39.4822,-107.9278,2007-06-26
39.5994,-106.8194,2007-07-04
39.4675,-107.9094,2007-07-06
39.5678,-107.4353,2007-07-06
39.1267,-108.8144,2007-07-07
39.073,-108.9928,2007-07-11
39.6005,-107.6633,2007-07-15
39.3267,-108.1111,2007-07-19
39.5769,-107.6303,2007-07-21
38.9747,-108.5436,2007-07-21
39.2769,-108.7142,2007-07-22
39.2414,-108.3555,2007-07-22
39.5022,-108.7861,2007-07-23
39.4469,-107.6703,2007-07-23
39.0428,-108.7028,2007-08-01
39.1589,-108.1097,2007-08-02
39.2492,-108.94,2007-08-09
39.4886,-108.0053,2007-08-13
39.5378,-108.7064,2007-08-25
38.8858,-108.2933,2007-08-26
39.5858,-107.4939,2007-08-26
39.5269,-107.7355,2007-08-30
39.1897,-109.043,2007-09-08
38.8953,-108.6364,2007-09-09
39.6011,-107.4833,2007-09-15
39.1864,-108.553,2007-09-22
39.4075,-107.153,2008-04-15
39.1017,-108.663,2008-04-19
39.188,-108.1105,2008-04-27
39.1561,-108.7742,2008-06-10
38.9489,-108.2836,2008-06-11
39.1628,-108.5469,2008-06-14
38.6025,-108.9317,2008-06-16
39.0686,-108.5897,2008-06-18
39.0358,-108.3947,2008-06-23
39.1764,-108.15,2008-06-24
39.24,-108.1275,2008-06-24
39.2311,-108.2708,2008-06-26
39.0917,-108.350186,2008-06-27
39.6514,-107.8667,2008-06-29
39.288,-108.1772,2008-07-02
39.0486,-108.5783,2008-07-04
39.2069,-108.4953,2008-07-05
39.1689,-108.5742,2008-07-05
38.6811,-108.953,2008-07-06
39.1794,-108.2725,2008-07-06
39.2683,-107.9933,2008-07-09
39.1789,-108.568,2008-07-09
39.5283,-107.5572,2008-07-11
39.1697,-108.1555,2008-07-11
39.13822,-108.5005,2008-07-14
39.0705,-108.6358,2008-07-15
39.1705,-108.5736,2008-07-17
39.3486,-108.0855,2008-07-21
39.5294,-107.53,2008-07-26
39.2008,-108.2847,2008-07-26
39.1483,-108.1355,2008-08-02
39.2142,-108.2561,2008-08-15
39.5355,-107.7339,2008-08-21
39.5344,-107.553,2008-08-23
38.6497,-108.9183,2008-08-27
39.4525,-107.8711,2008-08-28
39.3758,-107.0169,2008-09-05
38.9244,-108.8792,2008-09-15
38.9239,-109.0164,2008-09-21
39.2392,-108.8675,2009-03-03
39.3983,-108.0908,2009-03-15
39.0894,-108.6703,2009-03-18
39.0558,-108.5617,2009-03-22
38.9758,-108.8744,2009-04-23
39.6389,-107.7275,2009-04-25
39.5555,-107.828,2009-06-13
39.5305,-107.5758,2009-06-21
39.3489,-108.5567,2009-06-30
39.1961,-108.5036,2009-07-05
39.4692,-109.0453,2009-07-07
39.4242,-108.0569,2009-07-11
39.3475,-108.1278,2009-07-15
39.0069,-108.7553,2009-07-19
39.0469,-108.833,2009-07-20
39.3514,-108.6886,2009-07-20
39.4294,-108.7367,2009-07-22
38.9853,-108.9405,2009-08-07
39.5033,-107.8828,2009-08-07
39.5592,-108.9255,2009-08-09
38.6172,-108.9794,2009-08-30
39.1928,-108.3403,2009-09-05
39.5008,-107.9242,2009-09-08
38.5894,-108.7886,2009-09-10
39.2803,-108.2422,2009-09-12
39.5153,-107.6264,2009-09-13
39.4803,-108.0072,2009-09-26
38.8353,-107.7709,2000-04-12
37.4792,-108.4956,2000-04-27
37.45,-108.3868,2000-05-06
37.8572,-108.8198,2000-05-07
38.2381,-107.0845,2000-06-18
38.3639,-107.9978,2000-07-13
38.4405,-107.5731,2000-07-14
37.5183,-108.9012,2000-07-22
37.6,-108.9507,2000-07-28
37.8261,-108.8301,2000-07-31
38.685,-107.7881,2000-08-02
37.9805,-108.5479,2000-08-06
38.2772,-108.8312,2000-08-07
37.8,-108.784,2000-08-17
38.9228,-107.8645,2000-08-28
38.5214,-107.1395,2000-09-04
38.5067,-107.1031,2001-06-19
38.4347,-108.9479,2001-06-29
38.2703,-108.6582,2001-09-07
38.1561,-106.9728,2001-09-11
38.6089,-106.9392,2002-04-03
38.2305,-108.5979,2002-04-18
38.615,-107.02,2002-06-23
38.4267,-107.4873,2002-07-08
38.3955,-108.069,2002-07-11
38.3517,-106.9478,2002-08-09
38.3305,-106.9184,2002-08-10
38.8008,-108.3229,2003-04-16
38.1289,-108.5323,2003-06-09
38.503,-108.0756,2003-07-06
38.28042,-107.31375,2003-07-09
38.4358,-106.7511,2003-07-09
38.3578,-106.7784,2003-07-14
38.2133,-108.324,2003-07-15
38.4369,-108.6123,2003-07-18
38.0169,-108.4531,2003-07-19
37.9947,-108.1929,2003-07-20
38.2111,-107.0467,2003-07-26
38.3036,-108.5068,2003-09-08
38.3989,-108.6284,2004-05-13
38.1133,-108.3206,2004-05-24
38.5728,-108.3281,2004-06-15
38.1797,-108.5134,2004-06-19
38.9314,-107.8534,2004-07-03
38.3086,-107.9151,2004-07-03
38.7058,-107.5411,2004-07-08
38.2267,-108.5956,2004-07-16
38.1969,-108.2762,2004-07-30
38.408,-108.6087,2004-07-30
38.1405,-108.3801,2005-06-21
38.1633,-108.5584,2005-06-27
38.4594,-108.6704,2005-06-27
38.0172,-108.7214,2005-06-29
38.143,-108.5773,2005-06-29
38.3467,-107.9745,2005-06-30
38.1444,-108.2237,2005-07-16
38.1753,-107.2801,2005-07-28
38.6533,-107.8531,2005-08-21
38.5803,-108.3359,2005-08-30
38.253,-108.4165,2005-08-30
38.6536,-108.1776,2006-02-19
38.2728,-108.4103,2006-04-27
38.7925,-108.2576,2006-05-13
38.3106,-108.8675,2006-06-02
38.4328,-108.9909,2006-06-28
38.8608,-107.7551,2006-07-02
38.3119,-108.4415,2006-07-21
38.4194,-106.9192,2006-07-24
38.4194,-106.9192,2006-07-24
38.938,-107.5128,2006-07-30
38.8711,-107.6548,2006-07-30
38.9333,-107.5219,2007-06-23
38.4917,-106.9411,2007-06-29
38.2142,-108.4183,2007-07-06
38.8303,-107.7289,2007-07-09
38.27256,-108.38342,2007-08-24
38.8378,-108.29597,2008-06-22
38.2936,-108.5419,2008-06-29
38.41617,-108.85369,2008-07-04
38.24764,-108.75317,2008-07-08
38.84844,-107.75581,2008-08-01
38.90872,-108.04519,2008-08-02
38.4556,-107.8714,2008-08-14
38.135,-108.5358,2008-08-25
38.88711,-107.73239,2008-09-24
38.19892,-108.34117,2009-07-14
38.52283,-108.74086,2009-07-17
38.40061,-108.06931,2009-08-01
38.38872,-107.77769,2009-08-07
38.31,-107.0631,2009-09-13
37.2578,-108.2192,2001-06-08
37.5428,-108.8068,2002-07-26
37.98,-108.9807,2003-06-16
37.4864,-108.4426,2003-07-14
37.2197,-108.2281,2003-07-17
37.6192,-108.9537,2003-07-19
37.3722,-108.7629,2004-07-25
37.2228,-108.2997,2005-07-14
37.5853,-108.9289,2005-07-14
37.6311,-108.9878,2005-07-15
37.6575,-108.9033,2005-07-16
37.8989,-108.7342,2005-08-30
37.3847,-108.463,2005-09-02
37.5611,-108.6433,2006-06-28
37.7208,-109.0128,2006-07-04
37.255,-108.2811,2006-07-05
37.5717,-109.0305,2006-07-24
37.5939,-109.0164,2006-07-26
37.5544,-109.0358,2006-09-06
37.5108,-108.8261,2007-07-06
37.8139,-108.8361,2007-07-06
37.3994,-108.8047,2007-07-09
37.6386,-108.9867,2007-07-27
37.3136,-108.2583,2007-08-21
37.1592,-108.818,2008-07-02
37.23344,-108.21683,2008-07-19
37.6175,-108.8578,2008-07-30
37.4569,-108.7417,2009-06-06
37.528094,-109.041487,2009-08-02
36.9953,-107.6495,2002-07-13
37.5097,-109.0518,2005-07-17
39.3664,-109.0562,2005-09-27
37.6717,-109.0507,2006-06-07
38.8908,-109.0565,2006-07-20
40.9525,-107.4603,2001-07-13
38.04357,-103.4145,2001-09-27
38.03714,-103.42128,2002-03-23
38.511,-107.59478,2003-10-22
38.446519,-107.194264,2008-06-23
40.4931,-108.98961,2001-06-02
40.38862,-108.636,2001-07-01
40.6834,-108.67195,2001-07-25
40.52096,-108.93362,2001-08-06
40.62303,-108.95735,2001-09-04
40.61886,-108.64316,2002-06-22
40.44566,-108.72367,2002-06-27
40.0853,-108.7808,2002-07-10
40.49679,-108.81321,2002-08-22
39.48527,-108.48999,2003-05-21
39.5648,-108.22887,2003-06-03
40.433,-109.0429,2003-07-20
40.51674,-108.76483,2003-07-21
40.0736,-108.43597,2003-07-23
40.4035,-108.37105,2003-07-27
40.1147,-108.4057,2003-08-14
40.14858,-108.74084,2003-08-14
40.5608,-108.9439,2004-07-22
40.5825,-108.9867,2006-08-16
40.0725,-108.8662,2007-06-20
40.0794,-108.7657,2007-06-27
40.1633,-109.0154,2007-07-04
40.12606,-108.74305,2007-07-30
40.1722,-108.9451,2007-09-17
40.13,-109.0368,2009-07-01
39.86478,-109.03572,2009-07-22
40.2394,-108.2493,2009-07-25
40.1591,-108.9496,2009-08-07
39.8514,-108.7295,2009-08-16
40.0053,-108.7829,2009-09-08
38.9044,-105.266097,2009-03-03
37.665,-105.5764,2000-04-18
37.87607,-105.53744,2003-07-19
37.6637,-105.64154,2007-06-06
37.691,-105.56757,2008-08-04
37.672,-105.58757,2008-08-04
37.3067,-108.3895,2000-07-20
37.2997,-108.2715,2001-06-08
37.1983,-108.7307,2001-06-24
37.1992,-108.4906,2001-10-03
37.1503,-108.7062,2002-06-06
37.1833,-108.4173,2002-07-29
37.0,-108.0006,2003-06-16
37.1861,-108.4218,2003-07-15
37.1678,-108.4515,2003-07-15
37.2003,-108.4779,2003-07-15
37.1772,-108.4579,2003-07-15
37.6972,-108.7029,2003-08-19
37.3181,-107.5462,2003-08-20
37.6269,-109.0171,2004-06-17
37.205,-108.4484,2004-06-25
37.6728,-108.8807,2004-08-03
37.5278,-107.7726,2004-08-11
37.2069,-108.4519,2005-09-10
37.0133,-107.1775,2006-07-01
37.2614,-108.4719,2006-07-01
37.2261,-108.5267,2006-07-17
37.230307,-108.518631,2007-07-18
37.1814,-108.4561,2008-07-29
40.8,-108.98333333,1992-07-23
40.86666667,-109.01666667,1992-04-07
40.83333333,-108.93333333,1993-08-19
39.912997,-105.189797,1994-03-20
39.8642,-104.8533,1995-07-07
39.8802,-105.2103,1996-09-02
39.8218,-104.7975,1996-08-04
39.8544,-104.8812,1996-07-04
39.8522,-104.8397,1996-06-20
39.8884,-105.1727,2000-07-10
39.8021,-104.7921,2000-07-04
39.8658,-104.7954,2000-08-03
37.4236,-105.7766,2001-08-01
37.39444444,-105.7764,2001-07-03
40.6459,-108.9584,2001-07-17
39.828,-104.8455,2001-08-12
39.799,-104.8569,2001-08-20
40.79972222,-108.93638889,2002-07-05
37.4815,-106.1196,2002-12-31
39.913503,-105.2004,2002-02-24
39.80833333,-104.7907,2005-07-21
39.83305556,-103.12527778,2005-08-03
39.9106,-105.1683,2006-04-02
39.83916667,-104.80583333,2006-05-25
39.81222222,-104.79305556,2006-06-18
40.58055556,-106.28861111,2007-08-02
37.91666667,-105.74944444,2007-07-13
37.49583333,-106.10861111,2007-04-04
39.82694444,-104.86888889,2007-07-04
38.98819612,-105.30023862,2003-06-23
39.00730112,-105.25808735,2003-06-19
38.86260951,-104.69441631,2003-02-10
38.98998485,-105.23979356,2003-03-16
38.9997984,-105.27148478,2003-04-19
38.82530609,-104.81210368,2003-04-16
39.00600024,-105.27471215,2003-05-28
38.94512161,-105.29020962,2003-05-30
38.93049699,-105.31852989,2003-06-02
38.97985603,-105.23612327,2003-05-07
39.01153087,-105.2569104,2003-05-24
38.98320312,-105.30106135,2003-05-04
38.87716787,-104.94907531,2003-08-03
38.93649718,-105.33099826,2003-10-13
38.81899706,-104.86552949,2003-08-03
38.65751812,-105.12004642,2003-07-23
38.71556936,-104.63169139,2003-10-12
37.9909933,-105.33996559,2003-03-10
38.64713201,-105.54639065,2003-07-17
38.69048778,-105.47690725,2003-07-16
38.47826019,-105.09274163,2003-05-30
38.34613459,-104.96787065,2003-07-07
38.55773807,-105.08491153,2003-06-26
37.96190787,-104.91338424,2003-08-20
37.51687585,-106.04368654,2003-04-09
40.77230946,-105.00334269,2003-03-08
40.742364,-105.03224436,2003-08-02
40.76479937,-105.00299776,2003-07-22
40.88660192,-103.79591742,2003-06-01
37.40760181,-108.62998983,2003-04-11
40.12745443,-107.97801392,2003-08-22
40.92396245,-104.88412803,2003-08-03
40.61252737,-105.2232045,2003-07-26
40.79723174,-104.9328752,2003-08-18
40.18704903,-108.43817266,2003-07-15
40.7160845,-104.952,2003-07-14
40.73325309,-105.05256765,2003-08-22
40.74647206,-104.99110034,2003-08-29
40.68679802,-104.97369719,2003-09-19
40.7161877,-104.96884555,2003-09-23
38.9616103,-107.91660078,2003-07-15
38.91447563,-107.86286881,2003-08-11
38.85806717,-107.8922696,2003-10-29
38.82535981,-108.05486772,2003-05-29
37.18151668,-104.3980704,2003-06-26
38.44499999,-107.79100002,2003-03-12
38.54249001,-107.96799998,2003-04-16
37.89641366,-107.84571381,2003-07-10
38.27353,-107.77150001,2003-03-13
38.29093001,-107.5355,2003-04-02
37.95003597,-107.91325263,2003-05-13
38.27153998,-107.52250002,2003-06-30
37.83499997,-107.8833,2003-10-30
